2023-02-17 19:47:41,059 INFO  Logger.cs: 70 - 
2023-02-17 19:58:23,850 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_2-1
2023-02-17 19:58:23,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_wheel_2-1
2023-02-17 19:58:23,851 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-1
2023-02-17 19:58:23,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_wheel_2-1
2023-02-17 19:58:23,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_frame-1
2023-02-17 19:58:23,853 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-1
2023-02-17 19:58:23,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_frame-1
2023-02-17 19:58:23,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_2-1
2023-02-17 19:58:23,855 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-1
2023-02-17 19:58:23,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_2-1
2023-02-17 19:58:24,347 INFO  SwAddin.cs: 339 - Loading config tree
2023-02-17 19:58:24,353 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-02-17 19:58:24,361 INFO  SwAddin.cs: 344 - Showing property manager
2023-02-17 19:58:36,183 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:48,757 INFO  SwAddin.cs: 294 - Assembly export called for file wheelchair_2
2023-02-17 19:58:48,758 INFO  SwAddin.cs: 299 - Save is required
2023-02-17 19:58:48,758 INFO  SwAddin.cs: 313 - Saving assembly
2023-02-17 19:58:49,042 INFO  SwAddin.cs: 316 - Opening property manager
2023-02-17 19:58:49,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheelchair_2
2023-02-17 19:58:49,044 INFO  ExportHelperExtension.cs: 1136 - Found 50 in wheelchair_2
2023-02-17 19:58:49,045 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in wheelchair_2
2023-02-17 19:58:49,051 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 19:58:49,087 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-02-17 19:58:49,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_2-2
2023-02-17 19:58:49,091 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-2
2023-02-17 19:58:49,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_2-2
2023-02-17 19:58:49,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from back_wheel_2-2
2023-02-17 19:58:49,095 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-2
2023-02-17 19:58:49,097 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in back_wheel_2-2
2023-02-17 19:58:49,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_frame-2
2023-02-17 19:58:49,099 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-2
2023-02-17 19:58:49,099 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_frame-2
2023-02-17 19:58:49,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body_2-1
2023-02-17 19:58:49,100 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body_2-1
2023-02-17 19:58:49,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body_2-1
2023-02-17 19:58:49,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from back_wheel_2-1
2023-02-17 19:58:49,102 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-1
2023-02-17 19:58:49,103 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in back_wheel_2-1
2023-02-17 19:58:49,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_frame-1
2023-02-17 19:58:49,104 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-1
2023-02-17 19:58:49,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_frame-1
2023-02-17 19:58:49,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_2-1
2023-02-17 19:58:49,105 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-1
2023-02-17 19:58:49,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_2-1
2023-02-17 19:58:49,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheelchair_2
2023-02-17 19:58:49,107 INFO  ExportHelperExtension.cs: 1136 - Found 50 in wheelchair_2
2023-02-17 19:58:49,107 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in wheelchair_2
2023-02-17 19:58:49,108 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 19:58:49,108 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-02-17 19:58:49,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_2-2
2023-02-17 19:58:49,109 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-2
2023-02-17 19:58:49,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_2-2
2023-02-17 19:58:49,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_wheel_2-2
2023-02-17 19:58:49,110 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-2
2023-02-17 19:58:49,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_wheel_2-2
2023-02-17 19:58:49,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_frame-2
2023-02-17 19:58:49,112 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-2
2023-02-17 19:58:49,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_frame-2
2023-02-17 19:58:49,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_2-1
2023-02-17 19:58:49,114 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body_2-1
2023-02-17 19:58:49,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_2-1
2023-02-17 19:58:49,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_wheel_2-1
2023-02-17 19:58:49,117 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-1
2023-02-17 19:58:49,117 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_wheel_2-1
2023-02-17 19:58:49,118 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_frame-1
2023-02-17 19:58:49,118 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-1
2023-02-17 19:58:49,119 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_frame-1
2023-02-17 19:58:49,119 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_2-1
2023-02-17 19:58:49,119 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-1
2023-02-17 19:58:49,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_2-1
2023-02-17 19:58:49,332 INFO  SwAddin.cs: 339 - Loading config tree
2023-02-17 19:58:49,333 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-02-17 19:58:49,335 INFO  SwAddin.cs: 344 - Showing property manager
2023-02-17 19:58:54,945 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:56,285 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:56,430 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:56,591 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:56,747 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:56,906 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:58:57,635 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:03,727 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:04,183 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:23,269 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:24,754 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:26,524 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 19:59:40,021 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:00:12,875 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:00:35,459 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:00:37,058 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:00:41,199 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:01:10,294 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:01:35,790 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:01:42,485 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:01:59,505 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:02,353 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:06,475 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:10,059 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:40,001 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:43,463 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:45,823 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:51,454 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:02:55,291 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:10,943 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:12,675 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:13,613 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:13,994 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:14,180 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:14,928 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:15,963 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:16,284 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 20:03:25,843 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-02-17 20:03:26,151 INFO  ExportHelperExtension.cs: 347 - Creating joint back_right
2023-02-17 20:03:26,573 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child back_right failed
2023-02-17 20:03:26,579 INFO  ExportHelperExtension.cs: 347 - Creating joint back_left
2023-02-17 20:03:26,616 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child back_left failed
2023-02-17 20:03:26,624 INFO  ExportHelperExtension.cs: 347 - Creating joint front_right
2023-02-17 20:03:26,661 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_right failed
2023-02-17 20:03:26,671 INFO  ExportHelperExtension.cs: 347 - Creating joint front_right_wheel
2023-02-17 20:03:26,720 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent front_right to child front_right_wheel failed
2023-02-17 20:03:26,729 INFO  ExportHelperExtension.cs: 347 - Creating joint front_left
2023-02-17 20:03:26,782 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_left failed
2023-02-17 20:03:26,799 INFO  ExportHelperExtension.cs: 347 - Creating joint front_left_wheel
2023-02-17 20:03:26,858 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent front_left to child front_left_wheel failed
2023-02-17 20:03:27,083 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheelchair_2
2023-02-17 20:03:27,089 INFO  ExportHelperExtension.cs: 1136 - Found 51 in wheelchair_2
2023-02-17 20:03:27,089 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in wheelchair_2
2023-02-17 20:03:27,090 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 20:03:27,090 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-02-17 20:03:27,091 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_2-2
2023-02-17 20:03:27,091 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-2
2023-02-17 20:03:27,092 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_2-2
2023-02-17 20:03:27,092 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from back_wheel_2-2
2023-02-17 20:03:27,092 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-2
2023-02-17 20:03:27,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in back_wheel_2-2
2023-02-17 20:03:27,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_frame-2
2023-02-17 20:03:27,094 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-2
2023-02-17 20:03:27,095 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_frame-2
2023-02-17 20:03:27,095 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body_2-1
2023-02-17 20:03:27,096 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body_2-1
2023-02-17 20:03:27,096 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body_2-1
2023-02-17 20:03:27,096 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from back_wheel_2-1
2023-02-17 20:03:27,097 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-1
2023-02-17 20:03:27,097 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in back_wheel_2-1
2023-02-17 20:03:27,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_frame-1
2023-02-17 20:03:27,098 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-1
2023-02-17 20:03:27,099 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_frame-1
2023-02-17 20:03:27,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front_wheel_2-1
2023-02-17 20:03:27,099 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-1
2023-02-17 20:03:27,100 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front_wheel_2-1
2023-02-17 20:03:27,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheelchair_2
2023-02-17 20:03:27,101 INFO  ExportHelperExtension.cs: 1136 - Found 51 in wheelchair_2
2023-02-17 20:03:27,101 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in wheelchair_2
2023-02-17 20:03:27,102 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 20:03:27,102 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-02-17 20:03:27,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_2-2
2023-02-17 20:03:27,103 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-2
2023-02-17 20:03:27,103 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_2-2
2023-02-17 20:03:27,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_wheel_2-2
2023-02-17 20:03:27,104 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-2
2023-02-17 20:03:27,105 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_wheel_2-2
2023-02-17 20:03:27,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_frame-2
2023-02-17 20:03:27,106 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-2
2023-02-17 20:03:27,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_frame-2
2023-02-17 20:03:27,107 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_2-1
2023-02-17 20:03:27,107 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body_2-1
2023-02-17 20:03:27,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_2-1
2023-02-17 20:03:27,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_wheel_2-1
2023-02-17 20:03:27,108 INFO  ExportHelperExtension.cs: 1136 - Found 29 in back_wheel_2-1
2023-02-17 20:03:27,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_wheel_2-1
2023-02-17 20:03:27,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_frame-1
2023-02-17 20:03:27,110 INFO  ExportHelperExtension.cs: 1136 - Found 33 in front_frame-1
2023-02-17 20:03:27,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_frame-1
2023-02-17 20:03:27,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front_wheel_2-1
2023-02-17 20:03:27,111 INFO  ExportHelperExtension.cs: 1136 - Found 29 in front_wheel_2-1
2023-02-17 20:03:27,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front_wheel_2-1
